id,rating,createdAt,updatedAt,userId,menuitemId
822,5,2019-01-29 22:16:52,2018-09-06 01:16:17,72,10
823,1,2019-03-21 02:36:34,2018-07-26 00:32:58,127,12
824,2,2019-01-31 22:36:51,2018-12-02 18:26:39,41,3
825,3,2019-02-15 06:44:19,2019-03-10 09:36:31,76,16
826,4,2018-05-21 06:20:00,2018-10-15 05:30:29,44,21
827,4,2018-06-11 22:13:05,2019-03-10 07:41:33,199,8
828,3,2018-07-11 00:20:11,2018-05-18 01:49:38,50,12
829,1,2018-05-23 16:23:31,2019-03-27 04:37:04,108,11
830,2,2019-02-07 11:16:49,2019-04-16 06:20:45,35,10
831,1,2019-01-17 01:58:22,2018-06-04 18:57:17,184,10
832,2,2019-03-23 23:34:24,2019-04-12 12:49:41,136,16
833,2,2019-01-23 03:34:07,2018-09-09 15:27:32,177,6
834,3,2018-12-17 23:12:47,2018-09-17 21:59:47,114,18
835,3,2019-02-18 18:15:21,2018-11-22 22:20:01,179,6
836,3,2018-09-16 22:00:15,2019-02-10 07:43:07,176,9
837,4,2018-06-20 05:13:39,2018-05-20 16:47:00,48,21
838,5,2018-08-16 16:10:28,2018-08-22 13:52:50,123,14
839,2,2019-02-11 00:18:28,2019-02-02 15:29:26,71,19
840,1,2018-08-19 17:58:55,2018-10-31 16:06:41,118,15
841,2,2018-10-05 02:36:50,2019-03-22 10:14:50,81,22
842,5,2018-11-24 03:05:22,2018-08-04 22:36:15,153,7
843,1,2018-06-08 16:31:06,2019-04-28 12:23:11,153,21
844,1,2019-05-07 10:24:10,2018-06-08 05:00:13,187,12
845,4,2019-02-07 03:58:42,2018-06-22 14:08:27,174,5
846,4,2019-03-01 14:06:04,2018-11-16 07:06:36,170,8
847,1,2018-10-01 21:07:45,2019-02-20 20:17:10,120,16
848,5,2018-05-09 15:28:45,2019-04-21 00:56:52,10,10
849,2,2018-06-17 03:54:50,2019-02-12 16:39:10,132,23
850,4,2018-07-05 08:57:19,2018-11-04 22:23:08,186,20
851,3,2018-11-11 19:45:06,2018-12-19 14:02:58,81,6
852,1,2018-09-25 10:30:20,2019-04-23 09:38:04,58,5
853,2,2018-05-11 01:01:26,2018-09-10 05:09:17,81,5
854,1,2018-07-27 15:04:15,2019-03-14 05:02:52,2,16
855,5,2018-08-09 20:13:59,2019-05-02 22:40:16,176,17
856,3,2018-10-18 20:34:08,2019-01-15 18:01:55,188,9
857,2,2018-11-03 07:36:47,2018-10-22 07:15:19,48,22
858,5,2019-01-05 03:13:42,2018-12-31 08:59:52,115,5
859,4,2019-04-04 14:36:38,2018-08-30 23:30:50,151,5
860,3,2018-10-03 19:41:43,2018-09-18 13:30:22,4,8
861,2,2018-11-13 13:31:51,2018-05-09 19:37:15,126,2
862,4,2018-06-16 16:45:40,2018-11-20 01:01:18,142,20
863,3,2019-02-21 20:36:48,2019-02-14 10:30:14,53,22
864,4,2019-04-15 21:56:51,2018-11-23 19:47:56,137,21
865,3,2018-11-16 22:10:07,2018-08-14 10:32:15,19,2
866,4,2019-02-20 18:03:42,2018-10-04 17:59:07,32,6
867,3,2019-03-10 17:59:08,2019-01-16 00:47:09,175,13
868,2,2018-12-05 20:37:06,2019-02-03 11:23:15,126,9
869,1,2019-02-24 04:57:39,2019-03-26 08:55:05,195,11
870,2,2019-01-26 17:09:15,2019-04-30 12:38:38,112,19
871,2,2018-07-19 21:20:16,2018-08-13 06:42:43,89,18
872,1,2018-07-01 20:54:10,2018-07-27 06:17:26,111,20
873,1,2018-12-31 03:39:14,2018-07-13 14:50:33,128,10
874,1,2018-07-25 07:59:37,2019-01-17 23:26:22,188,21
875,2,2018-05-27 13:35:24,2018-08-06 13:20:09,133,7
876,2,2019-03-02 01:58:11,2018-08-12 20:12:19,137,5
877,1,2018-12-09 08:16:20,2018-09-24 03:44:53,60,1
878,2,2019-01-02 18:06:42,2019-01-26 11:40:22,9,22
879,4,2018-09-26 15:50:12,2018-08-29 21:48:23,60,4
880,3,2018-11-29 15:42:33,2018-12-07 18:46:30,176,2
881,2,2019-03-13 04:54:46,2018-11-25 06:34:55,51,8
882,4,2018-07-12 08:59:03,2019-04-02 07:45:11,146,8
883,3,2018-05-13 18:11:10,2018-08-13 10:47:14,93,10
884,3,2019-01-31 20:24:16,2018-06-24 10:55:06,90,24
885,2,2018-10-11 13:45:14,2018-11-13 04:49:22,79,21
886,3,2019-05-03 19:45:43,2018-08-25 21:29:00,126,22
887,1,2019-04-30 21:33:45,2019-03-05 14:10:01,113,13
888,4,2018-05-12 00:41:28,2018-10-16 08:36:27,190,14
889,2,2019-02-20 11:49:29,2019-03-05 14:34:00,11,4
890,3,2019-01-07 05:28:49,2018-11-23 03:04:20,48,23
891,3,2018-10-19 16:26:45,2019-03-27 10:59:08,28,17
892,1,2019-02-04 08:10:27,2018-12-23 16:45:03,65,22
893,4,2018-07-20 20:34:00,2018-08-31 17:30:59,96,14
894,3,2019-04-18 05:58:22,2019-02-22 11:20:20,149,8
895,3,2018-06-30 10:47:32,2018-05-23 15:09:47,59,20
896,2,2019-03-13 03:40:43,2019-05-01 08:19:43,27,4
897,5,2018-11-19 22:37:24,2019-02-03 03:44:22,66,23
898,3,2018-08-10 15:57:56,2018-05-29 15:48:14,175,2
899,3,2019-04-12 13:30:54,2019-02-19 00:02:33,178,2
900,3,2018-08-01 09:42:54,2018-08-14 23:02:26,14,14
901,2,2018-09-29 10:46:59,2019-03-21 20:46:39,115,15
902,5,2018-06-28 00:36:04,2019-03-24 12:03:57,165,23
903,5,2018-11-08 18:57:16,2018-09-05 03:42:04,123,18
904,3,2018-05-23 23:43:11,2018-11-13 04:23:20,112,24
905,1,2019-03-15 23:50:12,2019-02-01 18:38:23,3,1
906,1,2018-07-22 16:18:41,2019-02-18 09:33:39,157,6
907,2,2018-12-14 02:32:54,2019-02-17 05:02:41,193,17
908,3,2018-12-05 06:25:19,2018-05-17 09:36:53,17,19
909,5,2018-06-19 16:49:17,2019-04-27 16:24:31,137,23
910,5,2018-08-09 20:56:16,2018-09-26 22:17:31,96,23
911,3,2018-10-04 15:55:45,2018-12-03 09:58:33,50,8
912,4,2019-02-19 10:44:46,2019-02-08 20:20:54,137,11
913,5,2018-11-15 14:22:53,2018-12-15 14:39:34,105,9
914,5,2018-10-22 17:23:19,2018-09-29 06:51:19,130,24
915,4,2018-11-29 00:01:57,2019-03-20 16:13:49,185,23
916,4,2018-10-28 04:12:31,2018-10-27 15:53:31,34,16
917,4,2018-07-23 14:45:08,2018-12-05 00:28:51,148,7
918,1,2019-02-21 00:04:20,2018-10-31 20:17:01,94,12
919,3,2019-04-12 08:41:54,2018-07-07 19:11:36,15,20
920,1,2018-10-24 06:52:58,2019-03-16 17:29:07,73,19
921,1,2018-10-18 01:17:32,2018-12-20 19:02:52,146,7
922,2,2018-09-12 07:58:54,2018-11-18 00:28:06,170,16
923,4,2019-03-21 17:36:42,2019-01-29 03:42:00,17,11
924,3,2019-01-17 16:01:02,2018-06-17 03:27:18,77,15
925,2,2018-06-26 12:52:41,2019-02-17 17:30:37,2,17
926,5,2018-05-13 00:40:43,2018-08-06 10:23:32,141,5
927,4,2018-09-16 18:47:31,2018-06-11 18:08:21,92,6
928,1,2019-04-03 16:30:41,2018-05-25 04:30:32,185,11
929,3,2018-05-08 05:02:34,2018-11-06 12:10:50,19,6
930,4,2018-11-15 06:13:02,2019-01-01 15:48:08,17,9
931,5,2018-08-25 03:51:41,2018-12-19 00:20:40,177,11
932,5,2018-06-18 05:06:59,2019-02-03 15:22:07,58,23
933,3,2018-06-24 22:05:13,2018-08-02 20:01:20,70,2
934,5,2018-11-10 10:56:30,2018-06-21 22:33:55,49,3
935,4,2018-10-29 04:22:57,2019-04-15 10:41:00,145,18
936,3,2018-06-23 16:05:40,2018-12-26 19:50:16,133,5
937,4,2019-01-23 10:55:16,2018-11-07 08:31:13,71,18
938,4,2018-07-08 16:38:37,2018-11-23 12:19:17,85,18
939,3,2019-02-26 18:43:59,2019-02-19 16:50:00,60,17
940,1,2018-12-25 12:12:23,2019-04-04 05:57:47,159,22
941,4,2018-05-09 23:59:20,2019-02-04 16:15:33,154,23
942,5,2018-06-08 13:45:01,2019-01-16 08:33:53,130,14
943,1,2019-05-06 15:36:29,2019-04-06 05:45:34,56,6
944,5,2019-03-20 23:29:32,2019-01-25 19:36:26,191,7
945,4,2018-07-26 12:49:19,2018-11-11 08:11:44,57,17
946,1,2018-06-02 07:18:59,2019-04-30 03:00:44,60,19
947,1,2018-05-16 18:37:09,2019-02-13 08:01:39,176,1
948,3,2018-05-08 00:05:36,2018-08-24 01:13:55,167,3
949,3,2018-10-24 14:35:51,2018-05-24 02:51:56,7,8
950,3,2018-05-23 15:50:21,2018-10-01 18:56:52,183,18
951,1,2018-08-08 03:15:31,2019-02-19 20:08:41,11,14
952,3,2018-08-02 05:29:40,2018-08-11 13:02:17,38,1
953,4,2018-05-26 18:30:17,2018-12-06 20:28:12,107,4
954,5,2018-06-15 03:27:00,2018-09-07 21:15:20,152,3
955,5,2018-07-09 10:52:40,2018-08-27 17:48:30,146,13
956,2,2018-11-08 10:05:44,2019-04-09 14:08:28,144,13
957,3,2019-02-23 23:24:28,2019-03-03 19:00:12,30,23
958,4,2018-08-26 10:21:32,2018-10-12 17:58:55,86,17
959,2,2018-12-08 17:16:53,2018-10-18 13:35:42,99,9
960,2,2018-12-02 05:54:31,2018-12-02 17:58:33,179,7
961,5,2019-04-13 06:55:49,2018-12-18 10:54:04,158,21
962,3,2018-10-22 07:50:32,2018-11-12 03:37:33,134,13
963,1,2018-05-29 03:16:46,2019-02-11 14:03:23,70,12
964,4,2018-11-28 22:39:10,2018-05-26 04:32:06,13,8
965,5,2018-05-28 21:45:32,2018-06-25 06:58:27,121,18
966,4,2019-01-04 23:13:34,2018-06-14 19:00:13,151,20
967,4,2019-01-24 18:31:55,2018-07-24 01:43:01,64,16
968,3,2018-07-07 15:52:45,2019-03-30 20:34:19,25,19
969,3,2019-01-31 21:58:42,2019-04-20 15:37:14,102,24
970,3,2018-06-29 05:40:23,2018-05-13 16:46:56,34,13
971,3,2018-05-21 15:47:56,2019-03-25 01:07:59,66,24
972,5,2018-12-05 05:46:47,2018-06-09 00:58:16,137,17
973,5,2019-02-13 03:57:08,2019-02-14 12:31:00,197,1
974,3,2018-11-23 01:48:37,2018-08-16 00:29:05,130,7
975,2,2019-02-20 05:58:55,2018-11-10 22:37:12,110,10
976,1,2019-05-07 04:22:23,2019-02-26 13:05:21,42,22
977,2,2018-07-07 09:29:41,2018-06-28 20:19:12,107,9
978,4,2019-04-06 17:57:41,2018-11-25 00:34:49,171,12
979,4,2019-04-22 09:02:30,2018-08-08 19:36:12,80,16
980,1,2018-08-31 22:47:10,2019-05-02 03:44:36,168,15
981,4,2019-04-11 22:45:32,2018-12-21 04:41:11,119,11
982,3,2019-04-09 00:39:45,2018-09-02 05:37:56,39,8
983,3,2018-05-11 18:29:03,2019-03-30 18:38:14,146,3
984,2,2018-07-19 18:48:18,2018-06-12 04:58:09,133,16
985,3,2019-03-04 00:35:10,2018-06-21 23:52:01,118,13
986,1,2018-06-26 11:11:16,2018-08-01 01:40:16,136,24
987,4,2018-07-12 04:45:39,2018-10-09 13:49:07,85,9
988,2,2019-03-29 04:12:29,2018-08-19 12:38:50,183,4
989,2,2019-02-14 12:46:01,2018-06-15 03:01:44,43,20
990,2,2018-11-12 22:54:37,2018-07-01 06:31:50,113,5
991,4,2018-05-19 12:12:30,2019-04-28 17:58:53,118,12
992,5,2019-04-07 02:24:23,2018-05-30 03:48:18,199,1
993,2,2019-02-14 17:58:42,2018-12-16 11:39:54,77,24
994,1,2018-10-09 03:46:35,2018-09-23 10:29:04,189,21
995,1,2018-10-07 10:39:01,2018-07-14 09:25:59,136,15
996,4,2018-09-23 18:40:01,2018-10-14 20:13:33,199,9
997,3,2018-10-31 07:13:50,2018-09-19 07:16:13,192,11
998,5,2019-04-28 14:31:15,2019-03-15 19:59:32,154,1
999,1,2018-08-19 07:49:19,2019-02-08 00:21:34,174,11
1000,4,2018-07-20 19:33:33,2018-08-15 16:57:20,37,8
